title,image_url,price,link
Duffle Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU761F6APR1C888_0_533x.jpg?v=1661286668,$48,https://us.brandymelville.com/products/canvas-duffle-bag
Wallet,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU728F33M00888_1_533x.jpg?v=1660603217,$14,https://us.brandymelville.com/products/canvas-wallet
USA Tote Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU769EB33USA888_1_533x.jpg?v=1660265942,$20,https://us.brandymelville.com/products/usa-tote-bag
Shoulder Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU760E27CR1C888_1_533x.jpg?v=1660245178,$32,https://us.brandymelville.com/products/suede-shoulder-bag
New York Tote Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU740D33NNY888_1_533x.jpg?v=1660244051,$12,https://us.brandymelville.com/products/new-york-tote-bag
Mini Drop Hoop Earrings,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU517E20900888_1_533x.jpg?v=1660605599,$6,https://us.brandymelville.com/products/mini-drop-hoop-earrings
Mini Tote Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU750F4DP00888_3_533x.jpg?v=1671806088,$28,https://us.brandymelville.com/products/mini-tote-bag
Sterling Silver Heart Charm Earrings,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU536B925SI888_1_533x.jpg?v=1659481002,$10,https://us.brandymelville.com/products/sterling-silver-heart-charm-earrings
Hoop Earring Set,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU514C06000888_1_533x.jpg?v=1659492433,$8,https://us.brandymelville.com/products/hoop-earring-set
Rhinestone Cross Necklace,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU393I20900888_1_533x.jpg?v=1660605397,$6,https://us.brandymelville.com/products/faux-rhinestone-cross-necklace
Rhinestone Cross Necklace,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU393I925SI888_1_533x.jpg?v=1659478869,$20,https://us.brandymelville.com/products/sterling-silver-faux-rhinestone-cross-necklace
Travel Case,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU753F6AKR1C888_1_533x.jpg?v=1679412764,$10,https://us.brandymelville.com/products/small-travel-case
Cherub Tote Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU740D33BTLA00_1_533x.jpg?v=1658874153,$10,https://us.brandymelville.com/products/cherubs-tote-bag
Basement Studio Tote Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU740D33BBSS00_1_533x.jpg?v=1657747602,$8,https://us.brandymelville.com/products/basement-studio-tote-bag
Nashville Tennessee Tote Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU740D33BNAS00_5_533x.jpg?v=1665792684,$10,https://us.brandymelville.com/products/nashville-tennessee-tote-bag
